Time Stamp,Step,Status,Prog Time,Step Time,Cycle,Cycle Level,Procedure,Voltage,Current,Temperature,Capacity,WhAccu,Cnt,
10/29/2018 5:03:50 PM,3,PAU,30:00:44.779,00:14:00.001,0,0,NN_Char_Charge,3.21453,0.00000,23.76583,0.00000,0.00000,7.00000,
10/29/2018 5:04:50 PM,3,PAU,30:01:44.778,00:15:00.000,0,0,NN_Char_Charge,3.21503,0.00000,23.76583,0.00000,0.00000,7.00000,
10/29/2018 5:05:50 PM,3,PAU,30:02:44.778,00:16:00.000,0,0,NN_Char_Charge,3.21554,0.00000,23.76583,0.00000,0.00000,7.00000,
10/29/2018 5:06:50 PM,3,PAU,30:03:44.780,00:17:00.002,0,0,NN_Char_Charge,3.21604,0.00000,23.76583,0.00000,0.00000,7.00000,
10/29/2018 5:07:50 PM,3,PAU,30:04:44.778,00:18:00.000,0,0,NN_Char_Charge,3.21672,0.00000,23.66067,0.00000,0.00000,7.00000,
10/29/2018 5:08:50 PM,3,PAU,30:05:44.778,00:19:00.000,0,0,NN_Char_Charge,3.21722,0.00000,23.66067,0.00000,0.00000,7.00000,
10/29/2018 5:09:50 PM,3,PAU,30:06:44.780,00:20:00.002,0,0,NN_Char_Charge,3.21756,0.00000,23.87099,0.00000,0.00000,7.00000,
10/29/2018 5:10:50 PM,3,PAU,30:07:44.780,00:21:00.002,0,0,NN_Char_Charge,3.21807,0.00000,23.87099,0.00000,0.00000,7.00000,
10/29/2018 5:11:50 PM,3,PAU,30:08:44.779,00:22:00.001,0,0,NN_Char_Charge,3.21857,0.00000,23.87099,0.00000,0.00000,7.00000,
10/29/2018 5:12:50 PM,3,PAU,30:09:44.780,00:23:00.002,0,0,NN_Char_Charge,3.21908,0.00000,23.55551,0.00000,0.00000,7.00000,
10/29/2018 5:13:50 PM,3,PAU,30:10:44.779,00:24:00.001,0,0,NN_Char_Charge,3.21941,0.00000,23.76583,0.00000,0.00000,7.00000,
10/29/2018 5:14:50 PM,3,PAU,30:11:44.779,00:25:00.001,0,0,NN_Char_Charge,3.21992,0.00000,23.87099,0.00000,0.00000,7.00000,
10/29/2018 5:15:50 PM,3,PAU,30:12:44.778,00:26:00.000,0,0,NN_Char_Charge,3.22026,0.00000,23.66067,0.00000,0.00000,7.00000,
10/29/2018 5:16:50 PM,3,PAU,30:13:44.779,00:27:00.001,0,0,NN_Char_Charge,3.22076,0.00000,23.55551,0.00000,0.00000,7.00000,
10/29/2018 5:17:50 PM,3,PAU,30:14:44.780,00:28:00.002,0,0,NN_Char_Charge,3.22110,0.00000,23.97615,0.00000,0.00000,7.00000,
10/29/2018 5:18:50 PM,3,PAU,30:15:44.781,00:29:00.003,0,0,NN_Char_Charge,3.22144,0.00000,23.97615,0.00000,0.00000,7.00000,
10/29/2018 5:19:50 PM,3,PAU,30:16:44.779,00:30:00.001,0,0,NN_Char_Charge,3.22177,0.00000,23.55551,0.00000,0.00000,7.00000,
10/29/2018 5:20:50 PM,3,PAU,30:17:44.780,00:31:00.002,0,0,NN_Char_Charge,3.22228,0.00000,23.55551,0.00000,0.00000,7.00000,
10/29/2018 5:21:50 PM,3,PAU,30:18:44.780,00:32:00.002,0,0,NN_Char_Charge,3.22262,0.00000,24.08130,0.00000,0.00000,7.00000,
10/29/2018 5:22:50 PM,3,PAU,30:19:44.782,00:33:00.004,0,0,NN_Char_Charge,3.22279,0.00000,24.08130,0.00000,0.00000,7.00000,
10/29/2018 5:23:50 PM,3,PAU,30:20:44.780,00:34:00.002,0,0,NN_Char_Charge,3.22329,0.00000,23.55551,0.00000,0.00000,7.00000,
10/29/2018 5:24:50 PM,3,PAU,30:21:44.780,00:35:00.002,0,0,NN_Char_Charge,3.22363,0.00000,23.55551,0.00000,0.00000,7.00000,
10/29/2018 5:25:50 PM,3,PAU,30:22:44.777,00:35:59.999,0,0,NN_Char_Charge,3.22380,0.00000,23.87099,0.00000,0.00000,7.00000,
10/29/2018 5:26:50 PM,3,PAU,30:23:44.779,00:37:00.001,0,0,NN_Char_Charge,3.22413,0.00000,23.97615,0.00000,0.00000,7.00000,
10/29/2018 5:27:50 PM,3,PAU,30:24:44.780,00:38:00.002,0,0,NN_Char_Charge,3.22447,0.00000,23.87099,0.00000,0.00000,7.00000,
10/29/2018 5:28:50 PM,3,PAU,30:25:44.779,00:39:00.001,0,0,NN_Char_Charge,3.22481,0.00000,23.66067,0.00000,0.00000,7.00000,
10/29/2018 5:29:50 PM,3,PAU,30:26:44.778,00:40:00.000,0,0,NN_Char_Charge,3.22515,0.00000,23.55551,0.00000,0.00000,7.00000,
10/29/2018 5:30:50 PM,3,PAU,30:27:44.778,00:41:00.000,0,0,NN_Char_Charge,3.22548,0.00000,23.66067,0.00000,0.00000,7.00000,
10/29/2018 5:31:50 PM,3,PAU,30:28:44.780,00:42:00.002,0,0,NN_Char_Charge,3.22565,0.00000,23.87099,0.00000,0.00000,7.00000,
10/29/2018 5:32:50 PM,3,PAU,30:29:44.777,00:42:59.999,0,0,NN_Char_Charge,3.22599,0.00000,23.76583,0.00000,0.00000,7.00000,
10/29/2018 5:33:50 PM,3,PAU,30:30:44.781,00:44:00.003,0,0,NN_Char_Charge,3.22616,0.00000,23.76583,0.00000,0.00000,7.00000,
10/29/2018 5:34:50 PM,3,PAU,30:31:44.779,00:45:00.001,0,0,NN_Char_Charge,3.22649,0.00000,23.76583,0.00000,0.00000,7.00000,
10/29/2018 5:35:50 PM,3,PAU,30:32:44.777,00:45:59.999,0,0,NN_Char_Charge,3.22683,0.00000,23.66067,0.00000,0.00000,7.00000,
10/29/2018 5:36:50 PM,3,PAU,30:33:44.778,00:47:00.000,0,0,NN_Char_Charge,3.22700,0.00000,23.66067,0.00000,0.00000,7.00000,
10/29/2018 5:37:50 PM,3,PAU,30:34:44.780,00:48:00.002,0,0,NN_Char_Charge,3.22717,0.00000,23.76583,0.00000,0.00000,7.00000,
10/29/2018 5:38:50 PM,3,PAU,30:35:44.778,00:49:00.000,0,0,NN_Char_Charge,3.22751,0.00000,23.76583,0.00000,0.00000,7.00000,
10/29/2018 5:39:50 PM,3,PAU,30:36:44.778,00:50:00.000,0,0,NN_Char_Charge,3.22784,0.00000,23.76583,0.00000,0.00000,7.00000,
10/29/2018 5:40:50 PM,3,PAU,30:37:44.779,00:51:00.001,0,0,NN_Char_Charge,3.22801,0.00000,23.76583,0.00000,0.00000,7.00000,
10/29/2018 5:41:50 PM,3,PAU,30:38:44.779,00:52:00.001,0,0,NN_Char_Charge,3.22818,0.00000,23.87099,0.00000,0.00000,7.00000,
10/29/2018 5:42:50 PM,3,PAU,30:39:44.780,00:53:00.002,0,0,NN_Char_Charge,3.22852,0.00000,23.87099,0.00000,0.00000,7.00000,
10/29/2018 5:43:50 PM,3,PAU,30:40:44.778,00:54:00.000,0,0,NN_Char_Charge,3.22868,0.00000,23.87099,0.00000,0.00000,7.00000,
10/29/2018 5:44:50 PM,3,PAU,30:41:44.780,00:55:00.002,0,0,NN_Char_Charge,3.22885,0.00000,23.76583,0.00000,0.00000,7.00000,
10/29/2018 5:45:50 PM,3,PAU,30:42:44.778,00:56:00.000,0,0,NN_Char_Charge,3.22919,0.00000,23.76583,0.00000,0.00000,7.00000,
10/29/2018 5:46:50 PM,3,PAU,30:43:44.778,00:57:00.000,0,0,NN_Char_Charge,3.22936,0.00000,23.66067,0.00000,0.00000,7.00000,
10/29/2018 5:47:50 PM,3,PAU,30:44:44.777,00:57:59.999,0,0,NN_Char_Charge,3.22953,0.00000,23.66067,0.00000,0.00000,7.00000,
10/29/2018 5:48:50 PM,3,PAU,30:45:44.777,00:58:59.999,0,0,NN_Char_Charge,3.22970,0.00000,23.87099,0.00000,0.00000,7.00000,
10/29/2018 5:49:50 PM,3,PAU,30:46:44.780,01:00:00.002,0,0,NN_Char_Charge,3.23003,0.00000,23.87099,0.00000,0.00000,7.00000,
10/29/2018 5:49:50 PM,3,PAU,30:46:44.780,01:00:00.002,0,0,NN_Char_Charge,3.23003,0.00000,23.87099,0.00000,0.00000,7.00000,
10/29/2018 5:50:50 PM,4,CHA,30:47:44.781,00:01:00.000,0,0,NN_Char_Charge,3.47816,2.99853,23.76583,0.04998,0.17038,7.00000,
10/29/2018 5:51:50 PM,4,CHA,30:48:44.783,00:02:00.002,0,0,NN_Char_Charge,3.53514,3.00108,23.87099,0.09996,0.34598,7.00000,
10/29/2018 5:52:50 PM,4,CHA,30:49:44.783,00:03:00.002,0,0,NN_Char_Charge,3.55890,2.99853,23.97615,0.14995,0.52327,7.00000,
10/29/2018 5:53:50 PM,4,CHA,30:50:44.781,00:04:00.000,0,0,NN_Char_Charge,3.58233,2.99853,24.08130,0.19992,0.70172,7.00000,
10/29/2018 5:54:50 PM,4,CHA,30:51:44.782,00:05:00.001,0,0,NN_Char_Charge,3.60391,2.99853,24.29162,0.24990,0.88133,7.00000,
10/29/2018 5:55:50 PM,4,CHA,30:52:44.781,00:06:00.000,0,0,NN_Char_Charge,3.62329,2.99853,24.29162,0.29988,1.06194,7.00000,
10/29/2018 5:56:50 PM,4,CHA,30:53:44.784,00:07:00.003,0,0,NN_Char_Charge,3.64167,2.99853,24.39678,0.34987,1.24351,7.00000,
10/29/2018 5:57:50 PM,4,CHA,30:54:44.783,00:08:00.002,0,0,NN_Char_Charge,3.65886,2.99853,24.60710,0.39985,1.42596,7.00000,
10/29/2018 5:58:50 PM,4,CHA,30:55:44.784,00:09:00.003,0,0,NN_Char_Charge,3.67370,2.99853,24.50194,0.44983,1.60921,7.00000,
10/29/2018 5:59:50 PM,4,CHA,30:56:44.783,00:10:00.002,0,0,NN_Char_Charge,3.68651,2.99853,24.60710,0.49981,1.79316,7.00000,
10/29/2018 6:00:50 PM,4,CHA,30:57:44.781,00:11:00.000,0,0,NN_Char_Charge,3.69797,2.99853,24.60710,0.54979,1.97770,7.00000,
10/29/2018 6:01:50 PM,4,CHA,30:58:44.781,00:12:00.000,0,0,NN_Char_Charge,3.70960,2.99853,24.60710,0.59977,2.16283,7.00000,
10/29/2018 6:02:50 PM,4,CHA,30:59:44.783,00:13:00.002,0,0,NN_Char_Charge,3.72190,2.99853,24.60710,0.64976,2.34856,7.00000,
10/29/2018 6:03:50 PM,4,CHA,31:00:44.781,00:14:00.000,0,0,NN_Char_Charge,3.73455,2.99853,24.60710,0.69974,2.53489,7.00000,
10/29/2018 6:04:50 PM,4,CHA,31:01:44.782,00:15:00.001,0,0,NN_Char_Charge,3.74736,3.00108,24.60710,0.74972,2.72186,7.00000,
10/29/2018 6:05:50 PM,4,CHA,31:02:44.780,00:15:59.999,0,0,NN_Char_Charge,3.75983,2.99853,24.60710,0.79970,2.90947,7.00000,
10/29/2018 6:06:50 PM,4,CHA,31:03:44.783,00:17:00.002,0,0,NN_Char_Charge,3.77214,2.99853,24.60710,0.84968,3.09771,7.00000,
10/29/2018 6:07:50 PM,4,CHA,31:04:44.783,00:18:00.002,0,0,NN_Char_Charge,3.78461,2.99853,24.71226,0.89966,3.28654,7.00000,
10/29/2018 6:08:50 PM,4,CHA,31:05:44.781,00:19:00.000,0,0,NN_Char_Charge,3.79776,3.00108,24.71226,0.94964,3.47600,7.00000,
10/29/2018 6:09:50 PM,4,CHA,31:06:44.784,00:20:00.003,0,0,NN_Char_Charge,3.81192,2.99853,24.81741,0.99963,3.66620,7.00000,
10/29/2018 6:10:50 PM,4,CHA,31:07:44.782,00:21:00.001,0,0,NN_Char_Charge,3.82726,2.99853,24.81741,1.04961,3.85710,7.00000,
10/29/2018 6:11:50 PM,4,CHA,31:08:44.782,00:22:00.001,0,0,NN_Char_Charge,3.84361,2.99853,24.81741,1.09959,4.04880,7.00000,
10/29/2018 6:12:50 PM,4,CHA,31:09:44.783,00:23:00.002,0,0,NN_Char_Charge,3.86097,2.99853,24.81741,1.14957,4.24135,7.00000,
10/29/2018 6:13:50 PM,4,CHA,31:10:44.782,00:24:00.001,0,0,NN_Char_Charge,3.87901,2.99853,24.81741,1.19956,4.43478,7.00000,
10/29/2018 6:14:50 PM,4,CHA,31:11:44.783,00:25:00.002,0,0,NN_Char_Charge,3.89738,2.99853,24.81741,1.24953,4.62909,7.00000,
10/29/2018 6:15:50 PM,4,CHA,31:12:44.783,00:26:00.002,0,0,NN_Char_Charge,3.91592,2.99853,24.81741,1.29952,4.82438,7.00000,
10/29/2018 6:16:50 PM,4,CHA,31:13:44.783,00:27:00.002,0,0,NN_Char_Charge,3.93413,2.99853,24.81741,1.34951,5.02058,7.00000,
10/29/2018 6:17:50 PM,4,CHA,31:14:44.782,00:28:00.001,0,0,NN_Char_Charge,3.95216,3.00108,24.81741,1.39948,5.21764,7.00000,
10/29/2018 6:18:50 PM,4,CHA,31:15:44.783,00:29:00.002,0,0,NN_Char_Charge,3.96969,3.00108,24.81741,1.44947,5.41564,7.00000,
10/29/2018 6:19:50 PM,4,CHA,31:16:44.781,00:30:00.000,0,0,NN_Char_Charge,3.98689,2.99853,24.81741,1.49946,5.61452,7.00000,
10/29/2018 6:20:50 PM,4,CHA,31:17:44.782,00:31:00.001,0,0,NN_Char_Charge,4.00358,2.99853,24.92257,1.54945,5.81424,7.00000,
10/29/2018 6:21:50 PM,4,CHA,31:18:44.781,00:32:00.000,0,0,NN_Char_Charge,4.01993,3.00108,24.92257,1.59943,6.01476,7.00000,
10/29/2018 6:22:50 PM,4,CHA,31:19:44.781,00:33:00.000,0,0,NN_Char_Charge,4.03628,2.99853,24.92257,1.64941,6.21607,7.00000,
10/29/2018 6:23:50 PM,4,CHA,31:20:44.781,00:34:00.000,0,0,NN_Char_Charge,4.05297,2.99853,24.81741,1.69940,6.41825,7.00000,
10/29/2018 6:24:50 PM,4,CHA,31:21:44.782,00:35:00.001,0,0,NN_Char_Charge,4.07016,2.99853,24.92257,1.74938,6.62127,7.00000,
10/29/2018 6:25:50 PM,4,CHA,31:22:44.780,00:35:59.999,0,0,NN_Char_Charge,4.08836,3.00108,24.92257,1.79936,6.82514,7.00000,
10/29/2018 6:26:50 PM,4,CHA,31:23:44.783,00:37:00.002,0,0,NN_Char_Charge,4.10792,2.99853,24.92257,1.84934,7.02996,7.00000,
10/29/2018 6:27:50 PM,4,CHA,31:24:44.781,00:38:00.000,0,0,NN_Char_Charge,4.12848,2.99853,24.92257,1.89933,7.23580,7.00000,
10/29/2018 6:28:50 PM,4,CHA,31:25:44.781,00:39:00.000,0,0,NN_Char_Charge,4.14989,2.99853,24.92257,1.94930,7.44266,7.00000,
10/29/2018 6:29:50 PM,4,CHA,31:26:44.784,00:40:00.003,0,0,NN_Char_Charge,4.17147,3.00108,25.02773,1.99929,7.65063,7.00000,
10/29/2018 6:30:50 PM,4,CHA,31:27:44.782,00:41:00.001,0,0,NN_Char_Charge,4.19237,2.99853,25.02773,2.04927,7.85965,7.00000,
10/29/2018 6:31:50 PM,4,CHA,31:28:44.780,00:41:59.999,0,0,NN_Char_Charge,4.19995,2.66649,24.92257,2.09729,8.06126,7.00000,
10/29/2018 6:32:50 PM,4,CHA,31:29:44.782,00:43:00.001,0,0,NN_Char_Charge,4.19979,2.37022,24.92257,2.13911,8.23690,7.00000,
10/29/2018 6:33:50 PM,4,CHA,31:30:44.780,00:43:59.999,0,0,NN_Char_Charge,4.19995,2.16078,24.92257,2.17680,8.39520,7.00000,
10/29/2018 6:34:50 PM,4,CHA,31:31:44.781,00:45:00.000,0,0,NN_Char_Charge,4.19979,2.00242,24.81741,2.21145,8.54074,7.00000,
10/29/2018 6:35:50 PM,4,CHA,31:32:44.783,00:46:00.002,0,0,NN_Char_Charge,4.19979,1.87472,24.60710,2.24373,8.67629,7.00000,
10/29/2018 6:36:50 PM,4,CHA,31:33:44.780,00:46:59.999,0,0,NN_Char_Charge,4.19979,1.76234,24.60710,2.27400,8.80344,7.00000,
10/29/2018 6:37:50 PM,4,CHA,31:34:44.781,00:48:00.000,0,0,NN_Char_Charge,4.19979,1.65762,24.60710,2.30249,8.92307,7.00000,
10/29/2018 6:38:50 PM,4,CHA,31:35:44.783,00:49:00.002,0,0,NN_Char_Charge,4.19979,1.56312,24.50194,2.32934,9.03584,7.00000,
10/29/2018 6:39:50 PM,4,CHA,31:36:44.781,00:50:00.000,0,0,NN_Char_Charge,4.19979,1.47372,24.39678,2.35464,9.14210,7.00000,
10/29/2018 6:40:50 PM,4,CHA,31:37:44.784,00:51:00.003,0,0,NN_Char_Charge,4.19979,1.38433,24.39678,2.37845,9.24210,7.00000,
10/29/2018 6:41:50 PM,4,CHA,31:38:44.783,00:52:00.002,0,0,NN_Char_Charge,4.19979,1.30004,24.39678,2.40082,9.33603,7.00000,
10/29/2018 6:42:50 PM,4,CHA,31:39:44.782,00:53:00.001,0,0,NN_Char_Charge,4.19979,1.21065,24.39678,2.42172,9.42382,7.00000,
10/29/2018 6:43:50 PM,4,CHA,31:40:44.782,00:54:00.001,0,0,NN_Char_Charge,4.19979,1.12126,24.29162,2.44114,9.50539,7.00000,
10/29/2018 6:44:50 PM,4,CHA,31:41:44.784,00:55:00.003,0,0,NN_Char_Charge,4.19979,1.03186,24.39678,2.45910,9.58080,7.00000,
10/29/2018 6:45:50 PM,4,CHA,31:42:44.781,00:56:00.000,0,0,NN_Char_Charge,4.19979,0.94758,24.39678,2.47559,9.65004,7.00000,
10/29/2018 6:46:50 PM,4,CHA,31:43:44.781,00:57:00.000,0,0,NN_Char_Charge,4.19979,0.86329,24.18646,2.49065,9.71329,7.00000,
10/29/2018 6:47:50 PM,4,CHA,31:44:44.780,00:57:59.999,0,0,NN_Char_Charge,4.19979,0.77900,24.29162,2.50430,9.77066,7.00000,
10/29/2018 6:48:50 PM,4,CHA,31:45:44.782,00:59:00.001,0,0,NN_Char_Charge,4.19979,0.70238,24.08130,2.51663,9.82244,7.00000,
10/29/2018 6:49:50 PM,4,CHA,31:46:44.784,01:00:00.003,0,0,NN_Char_Charge,4.19979,0.62831,24.18646,2.52770,9.86893,7.00000,
10/29/2018 6:50:50 PM,4,CHA,31:47:44.781,01:01:00.000,0,0,NN_Char_Charge,4.19979,0.55935,24.08130,2.53761,9.91052,7.00000,
10/29/2018 6:51:50 PM,4,CHA,31:48:44.782,01:02:00.001,0,0,NN_Char_Charge,4.19979,0.49805,24.08130,2.54643,9.94758,7.00000,
10/29/2018 6:52:50 PM,4,CHA,31:49:44.780,01:02:59.999,0,0,NN_Char_Charge,4.19979,0.44697,23.97615,2.55428,9.98055,7.00000,
10/29/2018 6:53:50 PM,4,CHA,31:50:44.782,01:04:00.001,0,0,NN_Char_Charge,4.19979,0.39589,23.97615,2.56126,10.00987,7.00000,
10/29/2018 6:54:50 PM,4,CHA,31:51:44.781,01:05:00.000,0,0,NN_Char_Charge,4.19979,0.34991,23.97615,2.56746,10.03591,7.00000,
10/29/2018 6:55:50 PM,4,CHA,31:52:44.781,01:06:00.000,0,0,NN_Char_Charge,4.19979,0.31160,24.08130,2.57297,10.05903,7.00000,
10/29/2018 6:56:50 PM,4,CHA,31:53:44.782,01:07:00.001,0,0,NN_Char_Charge,4.19979,0.27584,23.97615,2.57787,10.07961,7.00000,
10/29/2018 6:57:50 PM,4,CHA,31:54:44.782,01:08:00.001,0,0,NN_Char_Charge,4.19979,0.24775,23.97615,2.58222,10.09790,7.00000,
10/29/2018 6:58:50 PM,4,CHA,31:55:44.783,01:09:00.002,0,0,NN_Char_Charge,4.19979,0.21965,23.97615,2.58610,10.11417,7.00000,
10/29/2018 6:59:50 PM,4,CHA,31:56:44.782,01:10:00.001,0,0,NN_Char_Charge,4.19979,0.19667,23.97615,2.58956,10.12870,7.00000,
10/29/2018 7:00:50 PM,4,CHA,31:57:44.781,01:11:00.000,0,0,NN_Char_Charge,4.19979,0.17623,23.97615,2.59265,10.14170,7.00000,
10/29/2018 7:01:50 PM,4,CHA,31:58:44.783,01:12:00.002,0,0,NN_Char_Charge,4.19979,0.15836,23.87099,2.59543,10.15337,7.00000,
10/29/2018 7:02:50 PM,4,CHA,31:59:44.781,01:13:00.000,0,0,NN_Char_Charge,4.19979,0.14303,23.87099,2.59794,10.16389,7.00000,
10/29/2018 7:03:50 PM,4,CHA,32:00:44.782,01:14:00.001,0,0,NN_Char_Charge,4.19979,0.13026,23.97615,2.60019,10.17337,7.00000,
10/29/2018 7:04:50 PM,4,CHA,32:01:44.785,01:15:00.004,0,0,NN_Char_Charge,4.19979,0.11749,24.08130,2.60223,10.18193,7.00000,
10/29/2018 7:05:50 PM,4,CHA,32:02:44.784,01:16:00.003,0,0,NN_Char_Charge,4.19979,0.10472,23.97615,2.60408,10.18971,7.00000,
10/29/2018 7:06:50 PM,4,CHA,32:03:44.781,01:17:00.000,0,0,NN_Char_Charge,4.19979,0.09706,23.87099,2.60577,10.19681,7.00000,
10/29/2018 7:07:50 PM,4,CHA,32:04:44.784,01:18:00.003,0,0,NN_Char_Charge,4.19979,0.08684,23.87099,2.60732,10.20332,7.00000,
10/29/2018 7:08:50 PM,4,CHA,32:05:44.780,01:18:59.999,0,0,NN_Char_Charge,4.19979,0.08173,23.97615,2.60874,10.20926,7.00000,
10/29/2018 7:09:50 PM,4,CHA,32:06:44.781,01:20:00.000,0,0,NN_Char_Charge,4.19979,0.07407,23.97615,2.61004,10.21471,7.00000,
10/29/2018 7:10:50 PM,4,CHA,32:07:44.780,01:20:59.999,0,0,NN_Char_Charge,4.19979,0.06896,23.97615,2.61123,10.21973,7.00000,
10/29/2018 7:11:50 PM,4,CHA,32:08:44.782,01:22:00.001,0,0,NN_Char_Charge,4.19979,0.06385,23.76583,2.61233,10.22436,7.00000,
10/29/2018 7:12:50 PM,4,CHA,32:09:44.781,01:23:00.000,0,0,NN_Char_Charge,4.19979,0.05874,23.87099,2.61335,10.22864,7.00000,
10/29/2018 7:13:50 PM,4,CHA,32:10:44.783,01:24:00.002,0,0,NN_Char_Charge,4.19979,0.05364,24.08130,2.61431,10.23265,7.00000,
10/29/2018 7:14:50 PM,4,CHA,32:11:44.783,01:25:00.002,0,0,NN_Char_Charge,4.19979,0.05108,23.97615,2.61519,10.23636,7.00000,
10/29/2018 7:15:13 PM,4,CHA,32:12:08.511,01:25:23.730,0,0,NN_Char_Charge,4.19979,0.04853,23.97615,2.61553,10.23778,7.00000,
10/29/2018 7:16:13 PM,6,PAU,32:13:08.513,00:01:00.001,0,0,NN_Char_Charge,4.19726,0.00000,23.66067,2.61553,10.23778,8.00000,
10/29/2018 7:16:13 PM,6,PAU,32:13:08.513,00:01:00.001,0,0,NN_Char_Charge,4.19726,0.00000,23.66067,2.61553,10.23778,8.00000,
10/29/2018 7:17:13 PM,9,PAU,32:14:08.517,00:01:00.002,0,0,NN_Char_Charge,4.19641,0.00000,23.76583,2.61553,10.23778,8.00000,
10/29/2018 7:18:13 PM,9,PAU,32:15:08.515,00:02:00.000,0,0,NN_Char_Charge,4.19574,0.00000,24.08130,2.61553,10.23778,8.00000,
10/29/2018 7:19:13 PM,9,PAU,32:16:08.517,00:03:00.002,0,0,NN_Char_Charge,4.19523,0.00000,24.08130,2.61553,10.23778,8.00000,
10/29/2018 7:20:13 PM,9,PAU,32:17:08.515,00:04:00.000,0,0,NN_Char_Charge,4.19473,0.00000,23.66067,2.61553,10.23778,8.00000,
10/29/2018 7:21:13 PM,9,PAU,32:18:08.516,00:05:00.001,0,0,NN_Char_Charge,4.19422,0.00000,23.55551,2.61553,10.23778,8.00000,
10/29/2018 7:22:13 PM,9,PAU,32:19:08.516,00:06:00.001,0,0,NN_Char_Charge,4.19389,0.00000,23.97615,2.61553,10.23778,8.00000,
10/29/2018 7:23:13 PM,9,PAU,32:20:08.515,00:07:00.000,0,0,NN_Char_Charge,4.19355,0.00000,24.08130,2.61553,10.23778,8.00000,
10/29/2018 7:24:13 PM,9,PAU,32:21:08.515,00:08:00.000,0,0,NN_Char_Charge,4.19304,0.00000,24.08130,2.61553,10.23778,8.00000,
10/29/2018 7:25:13 PM,9,PAU,32:22:08.516,00:09:00.001,0,0,NN_Char_Charge,4.19287,0.00000,23.66067,2.61553,10.23778,8.00000,
10/29/2018 7:26:13 PM,9,PAU,32:23:08.515,00:10:00.000,0,0,NN_Char_Charge,4.19254,0.00000,23.55551,2.61553,10.23778,8.00000,
10/29/2018 7:27:13 PM,9,PAU,32:24:08.514,00:10:59.999,0,0,NN_Char_Charge,4.19220,0.00000,23.87099,2.61553,10.23778,8.00000,
10/29/2018 7:28:13 PM,9,PAU,32:25:08.516,00:12:00.001,0,0,NN_Char_Charge,4.19186,0.00000,23.97615,2.61553,10.23778,8.00000,
10/29/2018 7:29:13 PM,9,PAU,32:26:08.515,00:13:00.000,0,0,NN_Char_Charge,4.19169,0.00000,24.08130,2.61553,10.23778,8.00000,
10/29/2018 7:30:13 PM,9,PAU,32:27:08.515,00:14:00.000,0,0,NN_Char_Charge,4.19136,0.00000,23.97615,2.61553,10.23778,8.00000,
10/29/2018 7:31:13 PM,9,PAU,32:28:08.515,00:15:00.000,0,0,NN_Char_Charge,4.19119,0.00000,23.87099,2.61553,10.23778,8.00000,
10/29/2018 7:32:13 PM,9,PAU,32:29:08.515,00:16:00.000,0,0,NN_Char_Charge,4.19102,0.00000,23.76583,2.61553,10.23778,8.00000,
10/29/2018 7:33:13 PM,9,PAU,32:30:08.517,00:17:00.002,0,0,NN_Char_Charge,4.19068,0.00000,23.76583,2.61553,10.23778,8.00000,
