Time Stamp,Step,Status,Prog Time,Step Time,Cycle,Cycle Level,Procedure,Voltage,Current,Temperature,Capacity,WhAccu,Cnt,
10/29/2018 10:50:12 PM,3,PAU,35:47:07.212,00:22:00.001,0,0,NN_Char_Charge,3.22751,0.00000,23.76583,0.00000,0.00000,8.00000,
10/29/2018 10:51:12 PM,3,PAU,35:48:07.211,00:23:00.000,0,0,NN_Char_Charge,3.22784,0.00000,23.87099,0.00000,0.00000,8.00000,
10/29/2018 10:52:12 PM,3,PAU,35:49:07.211,00:24:00.000,0,0,NN_Char_Charge,3.22835,0.00000,23.87099,0.00000,0.00000,8.00000,
10/29/2018 10:53:12 PM,3,PAU,35:50:07.214,00:25:00.003,0,0,NN_Char_Charge,3.22868,0.00000,23.76583,0.00000,0.00000,8.00000,
10/29/2018 10:54:12 PM,3,PAU,35:51:07.211,00:26:00.000,0,0,NN_Char_Charge,3.22902,0.00000,23.87099,0.00000,0.00000,8.00000,
10/29/2018 10:55:12 PM,3,PAU,35:52:07.212,00:27:00.001,0,0,NN_Char_Charge,3.22953,0.00000,23.87099,0.00000,0.00000,8.00000,
10/29/2018 10:56:12 PM,3,PAU,35:53:07.212,00:28:00.001,0,0,NN_Char_Charge,3.22986,0.00000,23.76583,0.00000,0.00000,8.00000,
10/29/2018 10:57:12 PM,3,PAU,35:54:07.213,00:29:00.002,0,0,NN_Char_Charge,3.23020,0.00000,23.76583,0.00000,0.00000,8.00000,
10/29/2018 10:58:12 PM,3,PAU,35:55:07.213,00:30:00.002,0,0,NN_Char_Charge,3.23054,0.00000,23.87099,0.00000,0.00000,8.00000,
10/29/2018 10:59:12 PM,3,PAU,35:56:07.212,00:31:00.001,0,0,NN_Char_Charge,3.23088,0.00000,23.76583,0.00000,0.00000,8.00000,
10/29/2018 11:00:12 PM,3,PAU,35:57:07.211,00:32:00.000,0,0,NN_Char_Charge,3.23121,0.00000,23.76583,0.00000,0.00000,8.00000,
10/29/2018 11:01:12 PM,3,PAU,35:58:07.211,00:33:00.000,0,0,NN_Char_Charge,3.23155,0.00000,23.87099,0.00000,0.00000,8.00000,
10/29/2018 11:02:12 PM,3,PAU,35:59:07.212,00:34:00.001,0,0,NN_Char_Charge,3.23189,0.00000,23.87099,0.00000,0.00000,8.00000,
10/29/2018 11:03:12 PM,3,PAU,36:00:07.211,00:35:00.000,0,0,NN_Char_Charge,3.23206,0.00000,23.87099,0.00000,0.00000,8.00000,
10/29/2018 11:04:12 PM,3,PAU,36:01:07.210,00:35:59.999,0,0,NN_Char_Charge,3.23239,0.00000,23.76583,0.00000,0.00000,8.00000,
10/29/2018 11:05:12 PM,3,PAU,36:02:07.211,00:37:00.000,0,0,NN_Char_Charge,3.23273,0.00000,23.97615,0.00000,0.00000,8.00000,
10/29/2018 11:06:12 PM,3,PAU,36:03:07.213,00:38:00.002,0,0,NN_Char_Charge,3.23307,0.00000,23.87099,0.00000,0.00000,8.00000,
10/29/2018 11:07:12 PM,3,PAU,36:04:07.210,00:38:59.999,0,0,NN_Char_Charge,3.23324,0.00000,23.87099,0.00000,0.00000,8.00000,
10/29/2018 11:08:12 PM,3,PAU,36:05:07.210,00:39:59.999,0,0,NN_Char_Charge,3.23357,0.00000,23.66067,0.00000,0.00000,8.00000,
10/29/2018 11:09:12 PM,3,PAU,36:06:07.211,00:41:00.000,0,0,NN_Char_Charge,3.23391,0.00000,23.87099,0.00000,0.00000,8.00000,
10/29/2018 11:10:12 PM,3,PAU,36:07:07.212,00:42:00.001,0,0,NN_Char_Charge,3.23408,0.00000,23.97615,0.00000,0.00000,8.00000,
10/29/2018 11:11:12 PM,3,PAU,36:08:07.213,00:43:00.002,0,0,NN_Char_Charge,3.23442,0.00000,23.87099,0.00000,0.00000,8.00000,
10/29/2018 11:12:12 PM,3,PAU,36:09:07.212,00:44:00.001,0,0,NN_Char_Charge,3.23458,0.00000,23.76583,0.00000,0.00000,8.00000,
10/29/2018 11:13:12 PM,3,PAU,36:10:07.214,00:45:00.003,0,0,NN_Char_Charge,3.23492,0.00000,23.66067,0.00000,0.00000,8.00000,
10/29/2018 11:14:12 PM,3,PAU,36:11:07.212,00:46:00.001,0,0,NN_Char_Charge,3.23509,0.00000,23.97615,0.00000,0.00000,8.00000,
10/29/2018 11:15:12 PM,3,PAU,36:12:07.212,00:47:00.001,0,0,NN_Char_Charge,3.23543,0.00000,24.08130,0.00000,0.00000,8.00000,
10/29/2018 11:16:12 PM,3,PAU,36:13:07.212,00:48:00.001,0,0,NN_Char_Charge,3.23560,0.00000,23.87099,0.00000,0.00000,8.00000,
10/29/2018 11:17:12 PM,3,PAU,36:14:07.211,00:49:00.000,0,0,NN_Char_Charge,3.23576,0.00000,23.66067,0.00000,0.00000,8.00000,
10/29/2018 11:18:12 PM,3,PAU,36:15:07.210,00:49:59.999,0,0,NN_Char_Charge,3.23610,0.00000,23.87099,0.00000,0.00000,8.00000,
10/29/2018 11:19:12 PM,3,PAU,36:16:07.212,00:51:00.001,0,0,NN_Char_Charge,3.23627,0.00000,24.08130,0.00000,0.00000,8.00000,
10/29/2018 11:20:12 PM,3,PAU,36:17:07.212,00:52:00.001,0,0,NN_Char_Charge,3.23644,0.00000,24.18646,0.00000,0.00000,8.00000,
10/29/2018 11:21:12 PM,3,PAU,36:18:07.212,00:53:00.001,0,0,NN_Char_Charge,3.23661,0.00000,23.45035,0.00000,0.00000,8.00000,
10/29/2018 11:22:12 PM,3,PAU,36:19:07.213,00:54:00.002,0,0,NN_Char_Charge,3.23694,0.00000,23.55551,0.00000,0.00000,8.00000,
10/29/2018 11:23:12 PM,3,PAU,36:20:07.213,00:55:00.002,0,0,NN_Char_Charge,3.23711,0.00000,23.76583,0.00000,0.00000,8.00000,
10/29/2018 11:24:12 PM,3,PAU,36:21:07.212,00:56:00.001,0,0,NN_Char_Charge,3.23728,0.00000,23.97615,0.00000,0.00000,8.00000,
10/29/2018 11:25:12 PM,3,PAU,36:22:07.211,00:57:00.000,0,0,NN_Char_Charge,3.23745,0.00000,24.08130,0.00000,0.00000,8.00000,
10/29/2018 11:26:12 PM,3,PAU,36:23:07.210,00:57:59.999,0,0,NN_Char_Charge,3.23762,0.00000,23.87099,0.00000,0.00000,8.00000,
10/29/2018 11:27:12 PM,3,PAU,36:24:07.211,00:59:00.000,0,0,NN_Char_Charge,3.23796,0.00000,23.76583,0.00000,0.00000,8.00000,
10/29/2018 11:28:12 PM,3,PAU,36:25:07.211,01:00:00.000,0,0,NN_Char_Charge,3.23812,0.00000,23.66067,0.00000,0.00000,8.00000,
10/29/2018 11:28:12 PM,3,PAU,36:25:07.215,01:00:00.004,0,0,NN_Char_Charge,3.23812,0.00000,23.66067,0.00000,0.00000,8.00000,
10/29/2018 11:29:12 PM,4,CHA,36:26:07.218,00:01:00.001,0,0,NN_Char_Charge,3.48153,2.99853,23.66067,0.04998,0.17066,8.00000,
10/29/2018 11:30:12 PM,4,CHA,36:27:07.219,00:02:00.002,0,0,NN_Char_Charge,3.53480,2.99853,23.87099,0.09996,0.34631,8.00000,
10/29/2018 11:31:12 PM,4,CHA,36:28:07.217,00:03:00.000,0,0,NN_Char_Charge,3.55806,2.99853,24.08130,0.14994,0.52357,8.00000,
10/29/2018 11:32:12 PM,4,CHA,36:29:07.218,00:04:00.001,0,0,NN_Char_Charge,3.58149,2.99853,24.29162,0.19992,0.70200,8.00000,
10/29/2018 11:33:12 PM,4,CHA,36:30:07.219,00:05:00.002,0,0,NN_Char_Charge,3.60307,2.99853,24.29162,0.24991,0.88156,8.00000,
10/29/2018 11:34:12 PM,4,CHA,36:31:07.221,00:06:00.004,0,0,NN_Char_Charge,3.62279,3.00108,24.29162,0.29989,1.06213,8.00000,
10/29/2018 11:35:12 PM,4,CHA,36:32:07.217,00:07:00.000,0,0,NN_Char_Charge,3.64116,2.99853,24.50194,0.34987,1.24369,8.00000,
10/29/2018 11:36:12 PM,4,CHA,36:33:07.219,00:08:00.002,0,0,NN_Char_Charge,3.65852,2.99853,24.50194,0.39985,1.42612,8.00000,
10/29/2018 11:37:12 PM,4,CHA,36:34:07.219,00:09:00.002,0,0,NN_Char_Charge,3.67353,2.99853,24.60710,0.44983,1.60935,8.00000,
10/29/2018 11:38:12 PM,4,CHA,36:35:07.216,00:09:59.999,0,0,NN_Char_Charge,3.68634,2.99853,24.50194,0.49981,1.79329,8.00000,
10/29/2018 11:39:12 PM,4,CHA,36:36:07.219,00:11:00.002,0,0,NN_Char_Charge,3.69780,2.99853,24.60710,0.54979,1.97782,8.00000,
10/29/2018 11:40:12 PM,4,CHA,36:37:07.220,00:12:00.003,0,0,NN_Char_Charge,3.70943,2.99853,24.60710,0.59977,2.16291,8.00000,
10/29/2018 11:41:12 PM,4,CHA,36:38:07.219,00:13:00.002,0,0,NN_Char_Charge,3.72174,2.99853,24.60710,0.64975,2.34861,8.00000,
10/29/2018 11:42:12 PM,4,CHA,36:39:07.218,00:14:00.001,0,0,NN_Char_Charge,3.73438,2.99853,24.60710,0.69973,2.53494,8.00000,
10/29/2018 11:43:12 PM,4,CHA,36:40:07.216,00:14:59.999,0,0,NN_Char_Charge,3.74719,3.00108,24.60710,0.74971,2.72192,8.00000,
10/29/2018 11:44:12 PM,4,CHA,36:41:07.219,00:16:00.002,0,0,NN_Char_Charge,3.75983,3.00108,24.60710,0.79970,2.90953,8.00000,
10/29/2018 11:45:12 PM,4,CHA,36:42:07.216,00:16:59.999,0,0,NN_Char_Charge,3.77214,2.99853,24.71226,0.84969,3.09778,8.00000,
10/29/2018 11:46:12 PM,4,CHA,36:43:07.218,00:18:00.001,0,0,NN_Char_Charge,3.78461,3.00108,24.71226,0.89967,3.28664,8.00000,
10/29/2018 11:47:12 PM,4,CHA,36:44:07.218,00:19:00.001,0,0,NN_Char_Charge,3.79793,2.99853,24.71226,0.94965,3.47612,8.00000,
10/29/2018 11:48:12 PM,4,CHA,36:45:07.218,00:20:00.001,0,0,NN_Char_Charge,3.81209,2.99853,24.71226,0.99963,3.66631,8.00000,
10/29/2018 11:49:12 PM,4,CHA,36:46:07.217,00:21:00.000,0,0,NN_Char_Charge,3.82743,2.99853,24.81741,1.04962,3.85725,8.00000,
10/29/2018 11:50:12 PM,4,CHA,36:47:07.218,00:22:00.001,0,0,NN_Char_Charge,3.84378,3.00108,24.71226,1.09960,4.04895,8.00000,
10/29/2018 11:51:12 PM,4,CHA,36:48:07.217,00:23:00.000,0,0,NN_Char_Charge,3.86114,2.99853,24.71226,1.14959,4.24150,8.00000,
10/29/2018 11:52:12 PM,4,CHA,36:49:07.216,00:23:59.999,0,0,NN_Char_Charge,3.87934,2.99853,24.81741,1.19957,4.43495,8.00000,
10/29/2018 11:53:12 PM,4,CHA,36:50:07.217,00:25:00.000,0,0,NN_Char_Charge,3.89772,2.99853,24.92257,1.24955,4.62930,8.00000,
10/29/2018 11:54:12 PM,4,CHA,36:51:07.218,00:26:00.001,0,0,NN_Char_Charge,3.91626,2.99853,24.81741,1.29954,4.82460,8.00000,
10/29/2018 11:55:12 PM,4,CHA,36:52:07.217,00:27:00.000,0,0,NN_Char_Charge,3.93463,2.99853,24.92257,1.34952,5.02080,8.00000,
10/29/2018 11:56:12 PM,4,CHA,36:53:07.218,00:28:00.001,0,0,NN_Char_Charge,3.95250,2.99853,24.92257,1.39950,5.21791,8.00000,
10/29/2018 11:57:12 PM,4,CHA,36:54:07.216,00:28:59.999,0,0,NN_Char_Charge,3.97020,2.99853,24.92257,1.44948,5.41590,8.00000,
10/29/2018 11:58:12 PM,4,CHA,36:55:07.221,00:30:00.004,0,0,NN_Char_Charge,3.98723,2.99853,24.92257,1.49946,5.61475,8.00000,
10/29/2018 11:59:12 PM,4,CHA,36:56:07.217,00:31:00.000,0,0,NN_Char_Charge,4.00391,2.99853,24.92257,1.54944,5.81445,8.00000,
10/30/2018 12:00:12 AM,4,CHA,36:57:07.217,00:32:00.000,0,0,NN_Char_Charge,4.02026,2.99853,24.92257,1.59942,6.01498,8.00000,
10/30/2018 12:01:12 AM,4,CHA,36:58:07.217,00:33:00.000,0,0,NN_Char_Charge,4.03661,2.99853,24.92257,1.64940,6.21633,8.00000,
10/30/2018 12:02:12 AM,4,CHA,36:59:07.216,00:33:59.999,0,0,NN_Char_Charge,4.05330,2.99853,24.92257,1.69938,6.41849,8.00000,
10/30/2018 12:03:12 AM,4,CHA,37:00:07.216,00:34:59.999,0,0,NN_Char_Charge,4.07050,3.00108,24.92257,1.74936,6.62152,8.00000,
10/30/2018 12:04:12 AM,4,CHA,37:01:07.217,00:36:00.000,0,0,NN_Char_Charge,4.08887,2.99853,25.02773,1.79935,6.82543,8.00000,
10/30/2018 12:05:12 AM,4,CHA,37:02:07.220,00:37:00.003,0,0,NN_Char_Charge,4.10842,2.99853,25.02773,1.84933,7.03028,8.00000,
10/30/2018 12:06:12 AM,4,CHA,37:03:07.217,00:38:00.000,0,0,NN_Char_Charge,4.12899,2.99853,24.92257,1.89932,7.23616,8.00000,
10/30/2018 12:07:12 AM,4,CHA,37:04:07.219,00:39:00.002,0,0,NN_Char_Charge,4.15040,2.99853,24.92257,1.94929,7.44305,8.00000,
10/30/2018 12:08:12 AM,4,CHA,37:05:07.219,00:40:00.002,0,0,NN_Char_Charge,4.17197,2.99853,24.92257,1.99927,7.65102,8.00000,
10/30/2018 12:09:12 AM,4,CHA,37:06:07.218,00:41:00.001,0,0,NN_Char_Charge,4.19271,2.99853,25.02773,2.04925,7.86007,8.00000,
10/30/2018 12:10:12 AM,4,CHA,37:07:07.217,00:42:00.000,0,0,NN_Char_Charge,4.19995,2.65883,24.92257,2.09716,8.06121,8.00000,
10/30/2018 12:11:12 AM,4,CHA,37:08:07.218,00:43:00.001,0,0,NN_Char_Charge,4.19995,2.36511,24.81741,2.13888,8.23644,8.00000,
10/30/2018 12:12:12 AM,4,CHA,37:09:07.219,00:44:00.002,0,0,NN_Char_Charge,4.19979,2.15823,24.92257,2.17650,8.39442,8.00000,
10/30/2018 12:13:12 AM,4,CHA,37:10:07.218,00:45:00.001,0,0,NN_Char_Charge,4.19979,1.99987,24.81741,2.21111,8.53980,8.00000,
10/30/2018 12:14:12 AM,4,CHA,37:11:07.218,00:46:00.001,0,0,NN_Char_Charge,4.19979,1.87217,24.60710,2.24336,8.67521,8.00000,
10/30/2018 12:15:12 AM,4,CHA,37:12:07.217,00:47:00.000,0,0,NN_Char_Charge,4.19979,1.75978,24.60710,2.27360,8.80223,8.00000,
10/30/2018 12:16:12 AM,4,CHA,37:13:07.219,00:48:00.002,0,0,NN_Char_Charge,4.19979,1.65762,24.60710,2.30208,8.92185,8.00000,
10/30/2018 12:17:12 AM,4,CHA,37:14:07.218,00:49:00.001,0,0,NN_Char_Charge,4.19979,1.56312,24.50194,2.32894,9.03466,8.00000,
10/30/2018 12:18:12 AM,4,CHA,37:15:07.219,00:50:00.002,0,0,NN_Char_Charge,4.19979,1.47372,24.39678,2.35425,9.14093,8.00000,
10/30/2018 12:19:12 AM,4,CHA,37:16:07.219,00:51:00.002,0,0,NN_Char_Charge,4.19979,1.38688,24.39678,2.37805,9.24089,8.00000,
10/30/2018 12:20:12 AM,4,CHA,37:17:07.217,00:52:00.000,0,0,NN_Char_Charge,4.19979,1.29494,24.50194,2.40038,9.33469,8.00000,
10/30/2018 12:21:12 AM,4,CHA,37:18:07.217,00:53:00.000,0,0,NN_Char_Charge,4.19979,1.20810,24.39678,2.42127,9.42239,8.00000,
10/30/2018 12:22:12 AM,4,CHA,37:19:07.217,00:54:00.000,0,0,NN_Char_Charge,4.19979,1.11870,24.18646,2.44066,9.50385,8.00000,
10/30/2018 12:23:12 AM,4,CHA,37:20:07.218,00:55:00.001,0,0,NN_Char_Charge,4.19979,1.02931,24.18646,2.45857,9.57907,8.00000,
10/30/2018 12:24:12 AM,4,CHA,37:21:07.222,00:56:00.005,0,0,NN_Char_Charge,4.19979,0.94502,24.29162,2.47501,9.64810,8.00000,
10/30/2018 12:25:12 AM,4,CHA,37:22:07.218,00:57:00.001,0,0,NN_Char_Charge,4.19979,0.85818,24.29162,2.49002,9.71115,8.00000,
10/30/2018 12:26:12 AM,4,CHA,37:23:07.219,00:58:00.002,0,0,NN_Char_Charge,4.19979,0.77645,24.08130,2.50365,9.76840,8.00000,
10/30/2018 12:27:12 AM,4,CHA,37:24:07.218,00:59:00.001,0,0,NN_Char_Charge,4.19979,0.69727,23.97615,2.51595,9.82005,8.00000,
10/30/2018 12:28:12 AM,4,CHA,37:25:07.218,01:00:00.001,0,0,NN_Char_Charge,4.19979,0.62576,23.97615,2.52698,9.86635,8.00000,
10/30/2018 12:29:12 AM,4,CHA,37:26:07.216,01:00:59.999,0,0,NN_Char_Charge,4.19979,0.56190,24.18646,2.53684,9.90779,8.00000,
10/30/2018 12:30:12 AM,4,CHA,37:27:07.218,01:02:00.001,0,0,NN_Char_Charge,4.19979,0.50061,24.08130,2.54565,9.94476,8.00000,
10/30/2018 12:31:12 AM,4,CHA,37:28:07.218,01:03:00.001,0,0,NN_Char_Charge,4.19979,0.44186,23.97615,2.55349,9.97772,8.00000,
10/30/2018 12:32:12 AM,4,CHA,37:29:07.218,01:04:00.001,0,0,NN_Char_Charge,4.19979,0.39333,23.76583,2.56046,10.00697,8.00000,
10/30/2018 12:33:12 AM,4,CHA,37:30:07.218,01:05:00.001,0,0,NN_Char_Charge,4.19979,0.34736,23.97615,2.56663,10.03290,8.00000,
10/30/2018 12:34:12 AM,4,CHA,37:31:07.217,01:06:00.000,0,0,NN_Char_Charge,4.19979,0.30905,24.08130,2.57211,10.05592,8.00000,
10/30/2018 12:35:12 AM,4,CHA,37:32:07.217,01:07:00.000,0,0,NN_Char_Charge,4.19979,0.27584,24.08130,2.57699,10.07640,8.00000,
10/30/2018 12:36:12 AM,4,CHA,37:33:07.220,01:08:00.003,0,0,NN_Char_Charge,4.19979,0.24519,23.97615,2.58134,10.09465,8.00000,
10/30/2018 12:37:12 AM,4,CHA,37:34:07.216,01:08:59.999,0,0,NN_Char_Charge,4.19979,0.21965,23.87099,2.58521,10.11092,8.00000,
10/30/2018 12:38:12 AM,4,CHA,37:35:07.216,01:09:59.999,0,0,NN_Char_Charge,4.19979,0.19411,23.66067,2.58866,10.12542,8.00000,
10/30/2018 12:39:12 AM,4,CHA,37:36:07.220,01:11:00.003,0,0,NN_Char_Charge,4.19979,0.17368,23.76583,2.59174,10.13836,8.00000,
10/30/2018 12:40:12 AM,4,CHA,37:37:07.217,01:12:00.000,0,0,NN_Char_Charge,4.19979,0.15580,23.87099,2.59451,10.14998,8.00000,
10/30/2018 12:41:12 AM,4,CHA,37:38:07.217,01:13:00.000,0,0,NN_Char_Charge,4.19979,0.14048,23.97615,2.59700,10.16044,8.00000,
10/30/2018 12:42:12 AM,4,CHA,37:39:07.218,01:14:00.001,0,0,NN_Char_Charge,4.19979,0.12771,23.87099,2.59925,10.16986,8.00000,
10/30/2018 12:43:12 AM,4,CHA,37:40:07.218,01:15:00.001,0,0,NN_Char_Charge,4.19979,0.11494,23.87099,2.60128,10.17842,8.00000,
10/30/2018 12:44:12 AM,4,CHA,37:41:07.219,01:16:00.002,0,0,NN_Char_Charge,4.19979,0.10472,23.66067,2.60312,10.18615,8.00000,
10/30/2018 12:45:12 AM,4,CHA,37:42:07.217,01:17:00.000,0,0,NN_Char_Charge,4.19979,0.09450,23.76583,2.60479,10.19316,8.00000,
10/30/2018 12:46:12 AM,4,CHA,37:43:07.217,01:18:00.000,0,0,NN_Char_Charge,4.19979,0.08684,23.97615,2.60633,10.19961,8.00000,
10/30/2018 12:47:12 AM,4,CHA,37:44:07.217,01:19:00.000,0,0,NN_Char_Charge,4.19979,0.08173,23.87099,2.60774,10.20553,8.00000,
10/30/2018 12:48:12 AM,4,CHA,37:45:07.217,01:20:00.000,0,0,NN_Char_Charge,4.19979,0.07407,23.76583,2.60902,10.21093,8.00000,
10/30/2018 12:49:12 AM,4,CHA,37:46:07.216,01:20:59.999,0,0,NN_Char_Charge,4.19979,0.06896,23.76583,2.61021,10.21590,8.00000,
10/30/2018 12:50:12 AM,4,CHA,37:47:07.219,01:22:00.002,0,0,NN_Char_Charge,4.19979,0.06385,23.76583,2.61131,10.22053,8.00000,
10/30/2018 12:51:12 AM,4,CHA,37:48:07.216,01:22:59.999,0,0,NN_Char_Charge,4.19979,0.05874,23.87099,2.61233,10.22483,8.00000,
10/30/2018 12:52:12 AM,4,CHA,37:49:07.216,01:23:59.999,0,0,NN_Char_Charge,4.19979,0.05619,23.76583,2.61329,10.22884,8.00000,
10/30/2018 12:53:12 AM,4,CHA,37:50:07.217,01:25:00.000,0,0,NN_Char_Charge,4.19979,0.05108,23.76583,2.61417,10.23256,8.00000,
10/30/2018 12:53:30 AM,4,CHA,37:50:25.184,01:25:17.967,0,0,NN_Char_Charge,4.19979,0.04853,23.87099,2.61443,10.23363,8.00000,
10/30/2018 12:54:30 AM,6,PAU,37:51:25.188,00:01:00.002,0,0,NN_Char_Charge,4.19726,0.00000,23.87099,2.61443,10.23363,9.00000,
10/30/2018 12:54:30 AM,6,PAU,37:51:25.188,00:01:00.002,0,0,NN_Char_Charge,4.19726,0.00000,23.87099,2.61443,10.23363,9.00000,
10/30/2018 12:55:30 AM,9,PAU,37:52:25.191,00:01:00.001,0,0,NN_Char_Charge,4.19641,0.00000,23.76583,2.61443,10.23363,9.00000,
10/30/2018 12:56:30 AM,9,PAU,37:53:25.191,00:02:00.001,0,0,NN_Char_Charge,4.19574,0.00000,23.76583,2.61443,10.23363,9.00000,
10/30/2018 12:57:30 AM,9,PAU,37:54:25.191,00:03:00.001,0,0,NN_Char_Charge,4.19523,0.00000,23.87099,2.61443,10.23363,9.00000,
10/30/2018 12:58:30 AM,9,PAU,37:55:25.191,00:04:00.001,0,0,NN_Char_Charge,4.19473,0.00000,23.76583,2.61443,10.23363,9.00000,
10/30/2018 12:59:30 AM,9,PAU,37:56:25.191,00:05:00.001,0,0,NN_Char_Charge,4.19422,0.00000,23.76583,2.61443,10.23363,9.00000,
10/30/2018 1:00:30 AM,9,PAU,37:57:25.192,00:06:00.002,0,0,NN_Char_Charge,4.19389,0.00000,23.87099,2.61443,10.23363,9.00000,
10/30/2018 1:01:30 AM,9,PAU,37:58:25.190,00:07:00.000,0,0,NN_Char_Charge,4.19338,0.00000,23.66067,2.61443,10.23363,9.00000,
10/30/2018 1:02:30 AM,9,PAU,37:59:25.192,00:08:00.002,0,0,NN_Char_Charge,4.19304,0.00000,23.76583,2.61443,10.23363,9.00000,
10/30/2018 1:03:30 AM,9,PAU,38:00:25.190,00:09:00.000,0,0,NN_Char_Charge,4.19271,0.00000,23.87099,2.61443,10.23363,9.00000,
10/30/2018 1:04:30 AM,9,PAU,38:01:25.191,00:10:00.001,0,0,NN_Char_Charge,4.19237,0.00000,23.87099,2.61443,10.23363,9.00000,
10/30/2018 1:05:30 AM,9,PAU,38:02:25.192,00:11:00.002,0,0,NN_Char_Charge,4.19220,0.00000,23.76583,2.61443,10.23363,9.00000,
10/30/2018 1:06:30 AM,9,PAU,38:03:25.192,00:12:00.002,0,0,NN_Char_Charge,4.19186,0.00000,23.76583,2.61443,10.23363,9.00000,
10/30/2018 1:07:30 AM,9,PAU,38:04:25.191,00:13:00.001,0,0,NN_Char_Charge,4.19169,0.00000,23.76583,2.61443,10.23363,9.00000,
10/30/2018 1:08:30 AM,9,PAU,38:05:25.189,00:13:59.999,0,0,NN_Char_Charge,4.19136,0.00000,23.76583,2.61443,10.23363,9.00000,
10/30/2018 1:09:30 AM,9,PAU,38:06:25.192,00:15:00.002,0,0,NN_Char_Charge,4.19119,0.00000,23.87099,2.61443,10.23363,9.00000,
10/30/2018 1:10:30 AM,9,PAU,38:07:25.192,00:16:00.002,0,0,NN_Char_Charge,4.19102,0.00000,23.76583,2.61443,10.23363,9.00000,
10/30/2018 1:11:30 AM,9,PAU,38:08:25.191,00:17:00.001,0,0,NN_Char_Charge,4.19068,0.00000,23.87099,2.61443,10.23363,9.00000,
